Site,Tran,Dist,Replicate,Date placed in field,Date removed from field,Season ,Year ,Flux
Corte Madera,B,6,a,10/25/2022,11/30/2022,Fall ,2022,1.924333803
Corte Madera,B,6,c,10/25/2022,11/30/2022,Fall ,2022,1.704571677
Corte Madera,B,6,b,10/25/2022,11/30/2022,Fall ,2022,1.191485121
Corte Madera,C,6,a,10/25/2022,11/30/2022,Fall ,2022,5.604410622
Corte Madera,C,6,c,10/25/2022,11/30/2022,Fall ,2022,5.529615275
Corte Madera,C,6,b,10/25/2022,11/30/2022,Fall ,2022,4.987468107
Corte Madera,D,6,a,10/25/2022,11/30/2022,Fall ,2022,3.100910298
Corte Madera,D,6,b,10/25/2022,11/30/2022,Fall ,2022,3.048982318
Corte Madera,D,6,c,10/25/2022,11/30/2022,Fall ,2022,2.393927523
Corte Madera,A,12,a,10/25/2022,11/30/2022,Fall ,2022,1.958971139
Corte Madera,A,12,c,10/25/2022,11/30/2022,Fall ,2022,1.776985007
Corte Madera,A,12,b,10/25/2022,11/30/2022,Fall ,2022,1.655502118
Corte Madera,B,12,c,10/25/2022,11/30/2022,Fall ,2022,2.872236624
Corte Madera,B,12,a,10/25/2022,11/30/2022,Fall ,2022,2.204243713
Corte Madera,B,12,b,10/25/2022,11/30/2022,Fall ,2022,1.957065525
Corte Madera,C,12,a,10/25/2022,11/30/2022,Fall ,2022,5.170507341
Corte Madera,C,12,c,10/25/2022,11/30/2022,Fall ,2022,4.248089895
Corte Madera,C,12,b,10/25/2022,11/30/2022,Fall ,2022,3.761205531
Corte Madera,D,12,a,10/25/2022,11/30/2022,Fall ,2022,2.443949889
Corte Madera,D,12,c,10/25/2022,11/30/2022,Fall ,2022,2.442044275
Corte Madera,D,12,b,10/25/2022,11/30/2022,Fall ,2022,2.391545505
Corte Madera,A,24,b,10/25/2022,11/30/2022,Fall ,2022,5.547242204
Corte Madera,A,24,a,10/25/2022,11/30/2022,Fall ,2022,3.139022577
Corte Madera,A,24,c,10/25/2022,11/30/2022,Fall ,2022,2.824119872
Corte Madera,B,24,a,10/25/2022,11/30/2022,Fall ,2022,4.763082064
Corte Madera,B,24,c,10/25/2022,11/30/2022,Fall ,2022,3.660684395
Corte Madera,B,24,b,10/25/2022,11/30/2022,Fall ,2022,3.341017655
Corte Madera,C,24,a,10/25/2022,11/30/2022,Fall ,2022,3.189671789
Corte Madera,C,24,c,10/25/2022,11/30/2022,Fall ,2022,2.553046287
Corte Madera,C,24,b,10/25/2022,11/30/2022,Fall ,2022,2.022332803
Corte Madera,D,24,c,10/25/2022,11/30/2022,Fall ,2022,2.578295672
Corte Madera,D,24,a,10/25/2022,11/30/2022,Fall ,2022,2.501594711
Corte Madera,D,24,b,10/25/2022,11/30/2022,Fall ,2022,2.236714372
Corte Madera,A,48,c,10/25/2022,11/30/2022,Fall ,2022,3.166653979
Corte Madera,A,48,a,10/25/2022,11/30/2022,Fall ,2022,2.459671204
Corte Madera,A,48,b,10/25/2022,11/30/2022,Fall ,2022,2.195796606
Corte Madera,B,48,b,10/25/2022,11/30/2022,Fall ,2022,4.382435678
Corte Madera,B,48,c,10/25/2022,11/30/2022,Fall ,2022,3.960818592
Corte Madera,B,48,a,10/25/2022,11/30/2022,Fall ,2022,3.896504121
Corte Madera,C,48,a,10/25/2022,11/30/2022,Fall ,2022,3.640199045
Corte Madera,C,48,b,10/25/2022,11/30/2022,Fall ,2022,3.422557873
Corte Madera,C,48,c,10/25/2022,11/30/2022,Fall ,2022,2.893198377
Corte Madera,D,48,a,10/25/2022,11/30/2022,Fall ,2022,2.268276103
Corte Madera,D,48,c,10/25/2022,11/30/2022,Fall ,2022,2.188121216
Corte Madera,D,48,b,10/25/2022,11/30/2022,Fall ,2022,2.1585842
San Pablo,A,0.5,b,10/26/2022,11/22/2022,Fall ,2022,45.50097945
San Pablo,A,0.5,c,10/26/2022,11/22/2022,Fall ,2022,29.15335259
San Pablo,A,0.5,a,10/26/2022,11/22/2022,Fall ,2022,10.09213147
San Pablo,B,0.5,c,10/26/2022,11/22/2022,Fall ,2022,32.31730695
San Pablo,B,0.5,a,10/26/2022,11/22/2022,Fall ,2022,18.11857742
San Pablo,B,0.5,b,10/26/2022,11/22/2022,Fall ,2022,1.527667182
San Pablo,C,0.5,b,10/26/2022,11/22/2022,Fall ,2022,211.1490127
San Pablo,C,0.5,c,10/26/2022,11/22/2022,Fall ,2022,153.9259667
San Pablo,C,0.5,a,10/26/2022,11/22/2022,Fall ,2022,93.59105305
San Pablo,D,0.5,b,10/26/2022,11/22/2022,Fall ,2022,147.1184785
San Pablo,D,0.5,a,10/26/2022,11/22/2022,Fall ,2022,124.4861368
San Pablo,D,0.5,c,10/26/2022,11/22/2022,Fall ,2022,74.94335016
San Pablo,A,2,a,10/26/2022,11/22/2022,Fall ,2022,44.42176675
San Pablo,A,2,b,10/26/2022,11/22/2022,Fall ,2022,17.8695772
San Pablo,A,2,c,10/26/2022,11/22/2022,Fall ,2022,12.3369447
San Pablo,B,2,b,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,B,2,a,10/26/2022,11/22/2022,Fall ,2022,11.32442849
San Pablo,B,2,c,10/26/2022,11/22/2022,Fall ,2022,9.043408595
San Pablo,C,2,c,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,2,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,2,b,10/26/2022,11/22/2022,Fall ,2022,18.41267717
San Pablo,D,2,b,10/26/2022,11/22/2022,Fall ,2022,81.91154516
San Pablo,D,2,a,10/26/2022,11/22/2022,Fall ,2022,25.84330116
San Pablo,D,2,c,10/26/2022,11/22/2022,Fall ,2022,1.510516656
San Pablo,A,6,b,10/26/2022,11/22/2022,Fall ,2022,9.511554421
San Pablo,A,6,a,10/26/2022,11/22/2022,Fall ,2022,4.144075133
San Pablo,A,6,c,10/26/2022,11/22/2022,Fall ,2022,0.822590021
San Pablo,B,6,c,10/26/2022,11/22/2022,Fall ,2022,8.220818574
San Pablo,B,6,a,10/26/2022,11/22/2022,Fall ,2022,6.526727773
San Pablo,B,6,b,10/26/2022,11/22/2022,Fall ,2022,2.778385137
San Pablo,C,6,b,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,6,c,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,6,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,D,6,b,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,D,6,c,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,D,6,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,A,12,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,A,12,b,10/26/2022,11/22/2022,Fall ,2022,0.494189217
San Pablo,A,12,c,10/26/2022,11/22/2022,Fall ,2022,0.27186759
San Pablo,B,12,c,10/26/2022,11/22/2022,Fall ,2022,9.513460035
San Pablo,B,12,b,10/26/2022,11/22/2022,Fall ,2022,0.778125696
San Pablo,B,12,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,12,c,10/26/2022,11/22/2022,Fall ,2022,4.437539681
San Pablo,C,12,b,10/26/2022,11/22/2022,Fall ,2022,1.772856177
San Pablo,C,12,a,10/26/2022,11/22/2022,Fall ,2022,1.160518895
San Pablo,D,12,b,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,D,12,a,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,D,12,c,10/26/2022,11/22/2022,Fall ,2022,59.05751708
San Pablo,A,24,c,10/26/2022,11/22/2022,Fall ,2022,0.666329677
San Pablo,A,24,b,10/26/2022,11/22/2022,Fall ,2022,0.635204649
San Pablo,A,24,a,10/26/2022,11/22/2022,Fall ,2022,0.454171324
San Pablo,B,24,a,10/26/2022,11/22/2022,Fall ,2022,3.883641227
San Pablo,B,24,b,10/26/2022,11/22/2022,Fall ,2022,3.05342875
San Pablo,B,24,c,10/26/2022,11/22/2022,Fall ,2022,1.572766712
San Pablo,C,24,c,10/26/2022,11/22/2022,Fall ,2022,20.55585766
San Pablo,C,24,b,10/26/2022,11/22/2022,Fall ,2022,9.992611755
San Pablo,C,24,a,10/26/2022,11/22/2022,Fall ,2022,5.284293144
San Pablo,D,24,b,10/26/2022,11/22/2022,Fall ,2022,28.80907167
San Pablo,D,24,c,10/26/2022,11/22/2022,Fall ,2022,24.31245796
San Pablo,D,24,a,10/26/2022,11/22/2022,Fall ,2022,14.440007
San Pablo,A,48,b,10/26/2022,11/22/2022,Fall ,2022,4.913943168
San Pablo,A,48,c,10/26/2022,11/22/2022,Fall ,2022,4.626195462
San Pablo,A,48,a,10/26/2022,11/22/2022,Fall ,2022,2.603703858
San Pablo,B,48,a,10/26/2022,11/22/2022,Fall ,2022,6.712842736
San Pablo,B,48,c,10/26/2022,11/22/2022,Fall ,2022,5.107680586
San Pablo,B,48,b,10/26/2022,11/22/2022,Fall ,2022,2.677387598
San Pablo,C,48,b,10/26/2022,11/22/2022,Fall ,2022,0
San Pablo,C,48,a,10/26/2022,11/22/2022,Fall ,2022,4.40701961
San Pablo,C,48,c,10/26/2022,11/22/2022,Fall ,2022,1.286289415
San Pablo,D,48,a,10/26/2022,11/22/2022,Fall ,2022,6.794148931
San Pablo,D,48,c,10/26/2022,11/22/2022,Fall ,2022,5.685081613
San Pablo,D,48,b,10/26/2022,11/22/2022,Fall ,2022,5.383994609
San Pablo,A,72,c,10/26/2022,11/22/2022,Fall ,2022,17.49163043
San Pablo,A,72,b,10/26/2022,11/22/2022,Fall ,2022,4.959042699
San Pablo,A,72,a,10/26/2022,11/22/2022,Fall ,2022,4.664942946
San Pablo,B,72,a,10/26/2022,11/22/2022,Fall ,2022,6.629630927
San Pablo,B,72,c,10/26/2022,11/22/2022,Fall ,2022,5.17374187
San Pablo,B,72,b,10/26/2022,11/22/2022,Fall ,2022,5.007318252
San Pablo,C,72,c,10/26/2022,11/22/2022,Fall ,2022,136.6814309
San Pablo,C,72,a,10/26/2022,11/22/2022,Fall ,2022,5.516117176
San Pablo,C,72,b,10/26/2022,11/22/2022,Fall ,2022,4.382276877
San Pablo,D,72,a,10/26/2022,11/22/2022,Fall ,2022,7.263665462
San Pablo,D,72,b,10/26/2022,11/22/2022,Fall ,2022,6.84178928
San Pablo,D,72,c,10/26/2022,11/22/2022,Fall ,2022,6.834802028
San Pablo,A,150,a,10/26/2022,11/22/2022,Fall ,2022,3.259870261
San Pablo,A,150,c,10/26/2022,11/22/2022,Fall ,2022,2.509058365
San Pablo,A,150,b,10/26/2022,11/22/2022,Fall ,2022,2.183833585
San Pablo,B,150,b,10/26/2022,11/22/2022,Fall ,2022,2.749800928
San Pablo,B,150,c,10/26/2022,11/22/2022,Fall ,2022,2.313415333
San Pablo,B,150,a,10/26/2022,11/22/2022,Fall ,2022,1.617231038
San Pablo,C,150,c,10/26/2022,11/22/2022,Fall ,2022,3.53300826
San Pablo,C,150,a,10/26/2022,11/22/2022,Fall ,2022,3.418671424
San Pablo,C,150,b,10/26/2022,11/22/2022,Fall ,2022,1.911965995
San Pablo,D,150,b,10/26/2022,11/22/2022,Fall ,2022,4.100881217
San Pablo,D,150,a,10/26/2022,11/22/2022,Fall ,2022,3.883641227
San Pablo,D,150,c,10/26/2022,11/22/2022,Fall ,2022,1.605797354
San Pablo,A,0.5,b,9/22/2022,10/26/2022,Fall ,2022,53.20849662
San Pablo,A,0.5,c,9/22/2022,10/26/2022,Fall ,2022,44.15100143
San Pablo,A,0.5,a,9/22/2022,10/26/2022,Fall ,2022,2.991253424
San Pablo,B,0.5,c,9/22/2022,10/26/2022,Fall ,2022,13.40767555
San Pablo,B,0.5,b,9/22/2022,10/26/2022,Fall ,2022,9.472638795
San Pablo,B,0.5,a,9/22/2022,10/26/2022,Fall ,2022,4.408693917
San Pablo,C,0.5,c,9/22/2022,10/26/2022,Fall ,2022,213.0922532
San Pablo,C,0.5,a,9/22/2022,10/26/2022,Fall ,2022,205.289773
San Pablo,C,0.5,b,9/22/2022,10/26/2022,Fall ,2022,126.1032744
San Pablo,D,0.5,a,9/22/2022,10/26/2022,Fall ,2022,36.15078569
San Pablo,D,0.5,c,9/22/2022,10/26/2022,Fall ,2022,26.26804757
San Pablo,D,0.5,b,9/22/2022,10/26/2022,Fall ,2022,13.53680892
San Pablo,A,2,a,9/22/2022,10/26/2022,Fall ,2022,194.0581964
San Pablo,A,2,c,9/22/2022,10/26/2022,Fall ,2022,50.00134835
San Pablo,A,2,b,9/22/2022,10/26/2022,Fall ,2022,40.19276102
San Pablo,B,2,a,9/22/2022,10/26/2022,Fall ,2022,13.21700206
San Pablo,B,2,c,9/22/2022,10/26/2022,Fall ,2022,11.03081448
San Pablo,B,2,b,9/22/2022,10/26/2022,Fall ,2022,4.163542287
San Pablo,C,2,a,9/22/2022,10/26/2022,Fall ,2022,154.7829885
San Pablo,C,2,b,9/22/2022,10/26/2022,Fall ,2022,127.3734222
San Pablo,C,2,c,9/22/2022,10/26/2022,Fall ,2022,26.42643771
San Pablo,D,2,b,9/22/2022,10/26/2022,Fall ,2022,58.53676136
San Pablo,D,2,a,9/22/2022,10/26/2022,Fall ,2022,9.755622467
San Pablo,D,2,c,9/22/2022,10/26/2022,Fall ,2022,2.458578278
San Pablo,A,6,b,9/22/2022,10/26/2022,Fall ,2022,8.237800957
San Pablo,A,6,c,9/22/2022,10/26/2022,Fall ,2022,6.311393397
San Pablo,A,6,a,9/22/2022,10/26/2022,Fall ,2022,3.674247882
San Pablo,B,6,c,9/22/2022,10/26/2022,Fall ,2022,11.42225001
San Pablo,B,6,b,9/22/2022,10/26/2022,Fall ,2022,9.9619332
San Pablo,B,6,a,9/22/2022,10/26/2022,Fall ,2022,6.429429367
San Pablo,C,6,b,9/22/2022,10/26/2022,Fall ,2022,5.842276081
San Pablo,C,6,a,9/22/2022,10/26/2022,Fall ,2022,3.802876824
San Pablo,C,6,c,9/22/2022,10/26/2022,Fall ,2022,1.295369105
San Pablo,D,6,b,9/22/2022,10/26/2022,Fall ,2022,5.337848859
San Pablo,D,6,c,9/22/2022,10/26/2022,Fall ,2022,4.837457056
San Pablo,D,6,a,9/22/2022,10/26/2022,Fall ,2022,3.863408091
San Pablo,A,12,a,9/22/2022,10/26/2022,Fall ,2022,3.26263527
San Pablo,A,12,b,9/22/2022,10/26/2022,Fall ,2022,2.249240981
San Pablo,A,12,c,9/22/2022,10/26/2022,Fall ,2022,1.945071367
San Pablo,B,12,c,9/22/2022,10/26/2022,Fall ,2022,4.618535641
San Pablo,B,12,b,9/22/2022,10/26/2022,Fall ,2022,4.366826458
San Pablo,B,12,a,9/22/2022,10/26/2022,Fall ,2022,0.18512479
San Pablo,C,12,c,9/22/2022,10/26/2022,Fall ,2022,56.91855884
San Pablo,C,12,a,9/22/2022,10/26/2022,Fall ,2022,8.220650431
San Pablo,C,12,b,9/22/2022,10/26/2022,Fall ,2022,3.482061111
San Pablo,D,12,b,9/22/2022,10/26/2022,Fall ,2022,109.1837766
San Pablo,D,12,c,9/22/2022,10/26/2022,Fall ,2022,100.1262814
San Pablo,D,12,a,9/22/2022,10/26/2022,Fall ,2022,1.699919737
San Pablo,A,24,c,9/22/2022,10/26/2022,Fall ,2022,1.091580508
San Pablo,A,24,b,9/22/2022,10/26/2022,Fall ,2022,0.649702261
San Pablo,A,24,a,9/22/2022,10/26/2022,Fall ,2022,0.402532923
San Pablo,B,24,b,9/22/2022,10/26/2022,Fall ,2022,0
San Pablo,B,24,a,9/22/2022,10/26/2022,Fall ,2022,4.204400892
San Pablo,B,24,c,9/22/2022,10/26/2022,Fall ,2022,1.909761461
San Pablo,C,24,c,9/22/2022,10/26/2022,Fall ,2022,0
San Pablo,C,24,a,9/22/2022,10/26/2022,Fall ,2022,0
San Pablo,C,24,b,9/22/2022,10/26/2022,Fall ,2022,39.59847295
San Pablo,D,24,a,9/22/2022,10/26/2022,Fall ,2022,0
San Pablo,D,24,c,9/22/2022,10/26/2022,Fall ,2022,122.7099925
San Pablo,D,24,b,9/22/2022,10/26/2022,Fall ,2022,109.7552926
San Pablo,A,48,a,9/22/2022,10/26/2022,Fall ,2022,1.176828708
San Pablo,A,48,b,9/22/2022,10/26/2022,Fall ,2022,0.873667948
San Pablo,A,48,c,9/22/2022,10/26/2022,Fall ,2022,0.726375199
San Pablo,B,48,c,9/22/2022,10/26/2022,Fall ,2022,2.064116191
San Pablo,B,48,a,9/22/2022,10/26/2022,Fall ,2022,1.525387918
San Pablo,B,48,b,9/22/2022,10/26/2022,Fall ,2022,1.009863298
San Pablo,C,48,b,9/22/2022,10/26/2022,Fall ,2022,5.007449029
San Pablo,C,48,a,9/22/2022,10/26/2022,Fall ,2022,0.925623952
San Pablo,C,48,c,9/22/2022,10/26/2022,Fall ,2022,0.871650239
San Pablo,D,48,b,9/22/2022,10/26/2022,Fall ,2022,2.205355813
San Pablo,D,48,a,9/22/2022,10/26/2022,Fall ,2022,1.707486145
San Pablo,D,48,c,9/22/2022,10/26/2022,Fall ,2022,0.961438284
San Pablo,A,72,c,9/22/2022,10/26/2022,Fall ,2022,0.856012995
San Pablo,A,72,a,9/22/2022,10/26/2022,Fall ,2022,0.637596008
San Pablo,A,72,b,9/22/2022,10/26/2022,Fall ,2022,0.273399554
San Pablo,B,72,a,9/22/2022,10/26/2022,Fall ,2022,2.950899247
San Pablo,B,72,c,9/22/2022,10/26/2022,Fall ,2022,2.724411424
San Pablo,B,72,b,9/22/2022,10/26/2022,Fall ,2022,1.439635291
San Pablo,C,72,b,9/22/2022,10/26/2022,Fall ,2022,1.12739484
San Pablo,C,72,a,9/22/2022,10/26/2022,Fall ,2022,0.984137509
San Pablo,C,72,c,9/22/2022,10/26/2022,Fall ,2022,0.923606243
San Pablo,D,72,c,9/22/2022,10/26/2022,Fall ,2022,1.822999979
San Pablo,D,72,a,9/22/2022,10/26/2022,Fall ,2022,1.80282289
San Pablo,D,72,b,9/22/2022,10/26/2022,Fall ,2022,1.506219684
San Pablo,A,150,a,9/22/2022,10/26/2022,Fall ,2022,3.188484468
San Pablo,A,150,c,9/22/2022,10/26/2022,Fall ,2022,2.828323432
San Pablo,A,150,b,9/22/2022,10/26/2022,Fall ,2022,0.550834526
San Pablo,B,150,c,9/22/2022,10/26/2022,Fall ,2022,2.848500521
San Pablo,B,150,b,9/22/2022,10/26/2022,Fall ,2022,2.179125598
San Pablo,B,150,a,9/22/2022,10/26/2022,Fall ,2022,1.624255654
San Pablo,C,150,a,9/22/2022,10/26/2022,Fall ,2022,6.512155431
San Pablo,C,150,c,9/22/2022,10/26/2022,Fall ,2022,3.442715788
San Pablo,C,150,b,9/22/2022,10/26/2022,Fall ,2022,1.463847797
San Pablo,D,150,b,9/22/2022,10/26/2022,Fall ,2022,3.920408367
San Pablo,D,150,c,9/22/2022,10/26/2022,Fall ,2022,1.534467608
San Pablo,D,150,a,9/22/2022,10/26/2022,Fall ,2022,1.515803801
Corte Madera,A,0.5,a,9/21/2022,10/25/2022,Fall ,2022,N
Corte Madera,A,0.5,b,9/21/2022,10/25/2022,Fall ,2022,0.283992526
Corte Madera,A,0.5,c,9/21/2022,10/25/2022,Fall ,2022,0.149814885
Corte Madera,B,0.5,a,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,B,0.5,b,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,B,0.5,c,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,C,0.5,c,9/21/2022,10/25/2022,Fall ,2022,2.610410872
Corte Madera,C,0.5,b,9/21/2022,10/25/2022,Fall ,2022,2.142806838
Corte Madera,C,0.5,a,9/21/2022,10/25/2022,Fall ,2022,0.778331203
Corte Madera,D,0.5,a,9/21/2022,10/25/2022,Fall ,2022,1.007341162
Corte Madera,D,0.5,b,9/21/2022,10/25/2022,Fall ,2022,0.70266712
Corte Madera,D,0.5,c,9/21/2022,10/25/2022,Fall ,2022,0.572854318
Corte Madera,A,2,a,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,A,2,c,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,A,2,b,9/21/2022,10/25/2022,Fall ,2022,0.91149999
Corte Madera,B,2,a,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,B,2,b,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,B,2,c,9/21/2022,10/25/2022,Fall ,2022,0
Corte Madera,C,2,c,9/21/2022,10/25/2022,Fall ,2022,2.874226309
Corte Madera,C,2,b,9/21/2022,10/25/2022,Fall ,2022,2.501959019
Corte Madera,C,2,a,9/21/2022,10/25/2022,Fall ,2022,0.863074976
Corte Madera,D,2,a,9/21/2022,10/25/2022,Fall ,2022,2.284550887
Corte Madera,D,2,b,9/21/2022,10/25/2022,Fall ,2022,1.678733794
Corte Madera,D,2,c,9/21/2022,10/25/2022,Fall ,2022,1.40886523
Corte Madera,A,6,c,9/21/2022,10/25/2022,Fall ,2022,4.337065252
Corte Madera,A,6,a,9/21/2022,10/25/2022,Fall ,2022,1.055261748
Corte Madera,A,6,b,9/21/2022,10/25/2022,Fall ,2022,0.28147039
Corte Madera,B,6,c,9/21/2022,10/25/2022,Fall ,2022,1.952637775
Corte Madera,B,6,b,9/21/2022,10/25/2022,Fall ,2022,1.36901548
Corte Madera,B,6,a,9/21/2022,10/25/2022,Fall ,2022,1.035589086
Corte Madera,C,6,c,9/21/2022,10/25/2022,Fall ,2022,5.538610894
Corte Madera,C,6,a,9/21/2022,10/25/2022,Fall ,2022,5.48110619
Corte Madera,C,6,b,9/21/2022,10/25/2022,Fall ,2022,4.953979744
Corte Madera,D,6,a,9/21/2022,10/25/2022,Fall ,2022,3.076501625
Corte Madera,D,6,c,9/21/2022,10/25/2022,Fall ,2022,2.806633061
Corte Madera,D,6,b,9/21/2022,10/25/2022,Fall ,2022,2.388462895
Corte Madera,A,12,b,9/21/2022,10/25/2022,Fall ,2022,3.81336059
Corte Madera,A,12,a,9/21/2022,10/25/2022,Fall ,2022,2.773340865
Corte Madera,A,12,c,9/21/2022,10/25/2022,Fall ,2022,2.770818729
Corte Madera,B,12,a,9/21/2022,10/25/2022,Fall ,2022,3.827089331
Corte Madera,B,12,b,9/21/2022,10/25/2022,Fall ,2022,3.668194756
Corte Madera,B,12,c,9/21/2022,10/25/2022,Fall ,2022,2.535755643
Corte Madera,C,12,a,9/21/2022,10/25/2022,Fall ,2022,4.749182292
Corte Madera,C,12,b,9/21/2022,10/25/2022,Fall ,2022,4.722952076
Corte Madera,C,12,c,9/21/2022,10/25/2022,Fall ,2022,4.681084617
Corte Madera,D,12,c,9/21/2022,10/25/2022,Fall ,2022,2.567030131
Corte Madera,D,12,a,9/21/2022,10/25/2022,Fall ,2022,1.569509859
Corte Madera,D,12,b,9/21/2022,10/25/2022,Fall ,2022,1.506724111
Corte Madera,A,24,b,9/21/2022,10/25/2022,Fall ,2022,7.637028136
Corte Madera,A,24,a,9/21/2022,10/25/2022,Fall ,2022,7.060016492
Corte Madera,A,24,c,9/21/2022,10/25/2022,Fall ,2022,3.63288485
Corte Madera,B,24,a,9/21/2022,10/25/2022,Fall ,2022,24.58628721
Corte Madera,B,24,b,9/21/2022,10/25/2022,Fall ,2022,24.16806395
Corte Madera,B,24,c,9/21/2022,10/25/2022,Fall ,2022,17.81586504
Corte Madera,C,24,a,9/21/2022,10/25/2022,Fall ,2022,3.415981145
Corte Madera,C,24,c,9/21/2022,10/25/2022,Fall ,2022,2.967040918
Corte Madera,C,24,b,9/21/2022,10/25/2022,Fall ,2022,2.809155197
Corte Madera,D,24,b,9/21/2022,10/25/2022,Fall ,2022,3.028076612
Corte Madera,D,24,a,9/21/2022,10/25/2022,Fall ,2022,2.198293832
Corte Madera,D,24,c,9/21/2022,10/25/2022,Fall ,2022,2.196138552
Corte Madera,A,48,c,9/21/2022,10/25/2022,Fall ,2022,2.70333872
Corte Madera,A,48,b,9/21/2022,10/25/2022,Fall ,2022,1.964744028
Corte Madera,A,48,a,9/21/2022,10/25/2022,Fall ,2022,1.795256482
Corte Madera,B,48,c,9/21/2022,10/25/2022,Fall ,2022,2.687588237
Corte Madera,B,48,a,9/21/2022,10/25/2022,Fall ,2022,2.306031079
Corte Madera,B,48,b,9/21/2022,10/25/2022,Fall ,2022,2.286568596
Corte Madera,C,48,c,9/21/2022,10/25/2022,Fall ,2022,4.41726918
Corte Madera,C,48,b,9/21/2022,10/25/2022,Fall ,2022,4.260896741
Corte Madera,C,48,a,9/21/2022,10/25/2022,Fall ,2022,1.018942988
Corte Madera,D,48,b,9/21/2022,10/25/2022,Fall ,2022,3.07549277
Corte Madera,D,48,c,9/21/2022,10/25/2022,Fall ,2022,2.882801572
Corte Madera,D,48,a,9/21/2022,10/25/2022,Fall ,2022,2.7814117
San Pablo,A,0.5,c,8/25/2022,9/22/2022,Fall ,2022,8.997900719
San Pablo,A,0.5,a,8/25/2022,9/22/2022,Fall ,2022,4.845023464
San Pablo,A,0.5,b,8/25/2022,9/22/2022,Fall ,2022,4.116126129
San Pablo,B,0.5,a,8/25/2022,9/22/2022,Fall ,2022,15.61922861
San Pablo,B,0.5,b,8/25/2022,9/22/2022,Fall ,2022,8.416007888
San Pablo,B,0.5,c,8/25/2022,9/22/2022,Fall ,2022,8.397632325
San Pablo,C,0.5,a,8/25/2022,9/22/2022,Fall ,2022,91.29592254
San Pablo,C,0.5,b,8/25/2022,9/22/2022,Fall ,2022,8.618139082
San Pablo,C,0.5,c,8/25/2022,9/22/2022,Fall ,2022,7.876991371
San Pablo,D,0.5,c,8/25/2022,9/22/2022,Fall ,2022,75.42556123
San Pablo,D,0.5,a,8/25/2022,9/22/2022,Fall ,2022,57.15412635
San Pablo,D,0.5,b,8/25/2022,9/22/2022,Fall ,2022,39.67284068
San Pablo,A,2,c,8/25/2022,9/22/2022,Fall ,2022,83.26580148
San Pablo,A,2,a,8/25/2022,9/22/2022,Fall ,2022,50.58792514
San Pablo,A,2,b,8/25/2022,9/22/2022,Fall ,2022,33.8906635
San Pablo,B,2,c,8/25/2022,9/22/2022,Fall ,2022,6.982713968
San Pablo,B,2,a,8/25/2022,9/22/2022,Fall ,2022,6.008809125
San Pablo,B,2,b,8/25/2022,9/22/2022,Fall ,2022,5.083905784
San Pablo,C,2,c,8/25/2022,9/22/2022,Fall ,2022,36.48774308
San Pablo,C,2,b,8/25/2022,9/22/2022,Fall ,2022,10.7497044
San Pablo,C,2,a,8/25/2022,9/22/2022,Fall ,2022,9.230657851
San Pablo,D,2,a,8/25/2022,9/22/2022,Fall ,2022,4.955276842
San Pablo,D,2,c,8/25/2022,9/22/2022,Fall ,2022,3.662862239
San Pablo,D,2,b,8/25/2022,9/22/2022,Fall ,2022,1.145410098
San Pablo,A,6,a,8/25/2022,9/22/2022,Fall ,2022,11.90123968
San Pablo,A,6,b,8/25/2022,9/22/2022,Fall ,2022,5.59842155
San Pablo,A,6,c,8/25/2022,9/22/2022,Fall ,2022,4.826647901
San Pablo,B,6,b,8/25/2022,9/22/2022,Fall ,2022,14.93933278
San Pablo,B,6,a,8/25/2022,9/22/2022,Fall ,2022,14.9270824
San Pablo,B,6,c,8/25/2022,9/22/2022,Fall ,2022,5.488168172
San Pablo,C,6,c,8/25/2022,9/22/2022,Fall ,2022,2.284695009
San Pablo,C,6,a,8/25/2022,9/22/2022,Fall ,2022,1.721177741
San Pablo,C,6,b,8/25/2022,9/22/2022,Fall ,2022,1.298539791
San Pablo,D,6,a,8/25/2022,9/22/2022,Fall ,2022,3.044218283
San Pablo,D,6,b,8/25/2022,9/22/2022,Fall ,2022,1.849806683
San Pablo,D,6,c,8/25/2022,9/22/2022,Fall ,2022,1.531296923
San Pablo,A,12,b,8/25/2022,9/22/2022,Fall ,2022,3.981371999
